,label,content
1642,-1,공무원은 단체행동권이 없음 검찰 조직원들의 집단행동은 불법 징계감
1643,-1,무조건 매도 해라.. 진심
1644,-1,코로나 확진자 발행했는데  사업장 폐쇄 안하냐 한 사업장에 직원  협력업체 합쳐서 3만...  콜센터는 페쇄 시키고 삼성은 왜 안시키지???  돈 때문인가??    무조건 폐쇄 시켜라.. 코로나19  확산 엄청날꺼다
1645,-1,"한동훈이 검언유착으로 오늘 구속수감 윤서방파, 저항하는 검새들 알뜰하게 사살. 아니면 전부 마라도지검 신설하여 발령 껄껄껄"
1646,1,"주요뉴스 확진자 495명 코로나 3차 대유행    中 BOE, 삼성 저격…“진정한 QLED, 세계 최초 개발”   바이든 자제 경고에도 추수감사절 ‘코로나 기폭제’ 되나"
1647,-1,"★★★주식담보대출 우대금리★★★ 저희증권사는 주식담보대출 금리를 우대해 드리고 있습니다.(공매도 불가 증권사)    주식담보대출 최저 3.6%~   (종목, 자산에 따라 상이)                                         혜택)                         1.만기 연장시 금리 인상 X (고정금리)                       2. 초기 수수료 X                          문자상담도 가능하십니다!                        hp 010 8252 7236"
1648,0,오늘장  . 다우지수 124년  만에 3만 돌파후 숨 고르기 미국 증시 그래프 아찔하다. 당장 갭하락 해도 전혀 이상하지 않을 것. 삼전 하락 출발. 
1649,-1,홍5 스키들은  거시기도 없으니 주식 투자 못하게  이낙빵 문대마왕아 입법 내라 거시기 없는. 홍5 스키들  푸하하하 
1650,0,[3월대폭락 42000의 100% 84000]    뉴스들에서는 내년 9월쯤 경기가 회복된다고하니     주식시장이 1년에서 6개월을 선반영한다는점을 고려하면     지금은 완연한 추세상승시즌이라고 봐도 되지않을까??          우리들은 어디로가고있는가                            
1651,-1,가덕신공항특별법오늘발표..인터지스..한국선재 신공항주들..오늘슛팅
1652,1,"◆ 4분기 배당+1년치 특별배당+연말까지 큰 주가상승: 3가지 특혜를 누려라!  * 삼성전자(우): 특별배당 줄 수 밖에 없는 이유 4가지?  (1) 최근, 삼성전자 상승으로 상속세 증가: 특별배당으로 충당 할수 밖에 없음 (2) 주주와의 약속은 꼭 지킨다는 믿음: 회사 이미지/신뢰도 ↑ (3) 삼성전자/삼성전자(우) 보유 임직원: 배당 소득 증가로 충성심 ↑  (4) 이재용 부회장 일가: 특별배당 원할것: 잉여금 배당으로, 합법적 문제 없음  -->3년간 잉여금: 10조 이상, 배당 줄 여력 충분(보유 현금: 100조원 )   1. 주주환원 잔여재원, 차기 정책: 내년 1월 발표 -->특별배당 준다는 뜻   안줄 거면 안준다 했을것: 그럼 주가 폭락해 상속세 적게 낼수 있음  따라서 주는것 확실: 상속세 기간 끝나면, 주가 상승해도 상속세 안 오름   2. 4분기 배당+1년치 특별배당+연말까지 큰 주가상승: 3가지 특혜를 누려라!  특별배당 이슈로 강한 매수세 몰려, 연말까지 상승랠리 불보듯 뻔함   3. 배당 정책: 향후 3년(2021~2023): 순익증가로 배당금 많이 증가 전망!  순익의 50% 주주환원: 올해 순익 증가로 배당 증가는 당연지사!  배당: 매년 30% 증가 추세: 배당 2.5%시, 기준금리 0.5%의 5배 많음  * 삼성전자(우): 상속세 영향 없어, 우선주 급등(배당도 우선주가 더 많음) -> 10년간 5~10배 상승 반복(30년 챠트 참조): 안정적 수익 최고 종목! "
1653,1,"◆ 삼성전자(우): 강력매수신호: 보통주 갭 채우려, 우선주 급등 시점!  * 삼성전자(우): 강력매수신호: 보통주 갭 채우려, 우선주 급등 시점! 상속세 영향없어, 우선주 집중 매수중: 이젠 우선주 급등 타이밍!   1. 외국인: 특별배당 받겠다는 의지 피력: 배당만 1조 이상 받아가는 세력 임 1년간 약 6000만주 매도: 연말 특별 배당 받으려 매수 들어올 시점! 매도 물량의 절반인 3000만주를 재매수 해도 주가는 급등 가능!  2. 환율: 몇달전 환율 1280원에서 1115원으로 폭락, 외국인 환차익 매수 시점!  외국인: 올해 26조 매도후 4조 매수 들어옴: 환차익 생겨 적극 매수 당연! 약 22조 매수 여력: 계속 매수시 환율 더 떨어져 환차익 늘어남: 매수 강도 높아짐  3. 향후 3년간(2021~2023): 반도체 빅 사이클 호황: 실적 급증 예상돼, 선 매수 진입  실적 급증 예상 되면, 세력들은 3~6개월 먼저 매집 들어옴 -->삼성전자(우): 상속세 영향 없어, 우선주 매수로 상승 쉬어 질 것임  * 삼성전자(우): 보통주 보다 주가 저렴해, 우선주가 배당 약 15% 많아 유리!  -> 외국인: 1년치 특별배당+4분기 배당 받겠다는 뜻: 추가 매수 시점 -> 10년간 5~10배 상승 반복(챠트 참조): 안정적 수익 최고 종목! "
1654,-1,한국 전체주의로  물들어가는 것에 전세계우려의 목소리 장기집권을 위해  정적및  다 숙첫
1655,1,"◆ 삼성전자(우): 강력매수신호: 보통주 갭 채우려, 우선주 급등 시점!  * 삼성전자(우): 강력매수신호: 보통주 갭 채우려, 우선주 급등 시점! 상속세 영향없어, 우선주 집중 매수중: 이젠 우선주 급등 타이밍!   1. 외국인: 특별배당 받겠다는 의지 피력: 배당만 1조 이상 받아가는 세력 임 1년간 약 6000만주 매도: 연말 특별 배당 받으려 매수 들어올 시점! 매도 물량의 절반인 3000만주를 재매수 해도 주가는 급등 가능!  2. 환율: 몇달전 환율 1280원에서 1115원으로 폭락, 외국인 환차익 매수 시점!  외국인: 올해 26조 매도후 4조 매수 들어옴: 환차익 생겨 적극 매수 당연! 약 22조 매수 여력: 계속 매수시 환율 더 떨어져 환차익 늘어남: 매수 강도 높아짐  3. 향후 3년간(2021~2023): 반도체 빅 사이클 호황: 실적 급증 예상돼, 선 매수 진입  실적 급증 예상 되면, 세력들은 3~6개월 먼저 매집 들어옴 -->삼성전자(우): 상속세 영향 없어, 우선주 매수로 상승 쉬어 질 것임  * 삼성전자(우): 보통주 보다 주가 저렴해, 우선주가 배당 약 15% 많아 유리!  -> 외국인: 1년치 특별배당+4분기 배당 받겠다는 뜻: 추가 매수 시점 -> 10년간 5~10배 상승 반복(챠트 참조): 안정적 수익 최고 종목! "
1656,-1,69층임 춥다
1657,-1,"코로나 확진자 500명대 1일 확진자 300명대에서 500명대로 껑충 뛰었는데, 우리나라 백신보급은 내년 하반기고. 아직 치료제 이야기는 잠잠하고. 개미들은 코로나 안무서운 투자자들이 많네. 탐욕의 승리."
1658,-1,65 단계즈음 진입타임 일듯 한데  나쁘지  않겠죠?
1659,-1,모래성 삼전 모래탑 ㅋ
1660,-1, 멍청이 검사들이~ 법무부 장관이 위법 불법 행위를 했으면 법적 대응을 해라~ 멍청이 검사들아~  눈 앞에서 벌어지는 위법 불법도 단죄하지 못하고 이바구 터는 주제에 법치를 말하는건 난센스야~  너희는 이바구로 법치를 실현하는 검사들이냐?  이바구를 터는건 정치의 영역이.아니더냐?
1661,1,개인만 산다. 조심 지금은 잠시 쉬는 시점
1662,-1,야들아 호가창을 보지 말고 기업 가치를 봐라
1663,1,동학개미 총출동 60조 동학개미 삼전으로 총출동하면 삼전 50만원 만들수 있다.... 다들 앞으로... 난 오늘도 1000주 매수했다
1664,0,과연 현 주가가 꼭대기일까? 다시 올라갈까 여기서 급락할까?
1665,1,줍줍해라 막상 기회를 줘면 못 먹는구나 기업가치가 하락했다고 생각하면 사지말고
1666,0,낼금욜~정사날~개떡락~...개꼬시기~준비~ 대퍽락준비~ 500이상이란다~ 3차유행 대퍽락 가즈아~ 오늘도 개꼬시기~ 오진다~
1667,1,10만 전자 가즈아~~~
1668,1,"삼성 5G 수출 새 역사, 미래 보인다ㅋ 대박  ㅊㅊ   ㅋㅋ"
1669,1,66000원에1800주매수해 지금 다매도중  손절가63000원 경제티브이 전문가드림 ■■■■■■■■■■■■■■
1670,1,전고점 69500 연말에 돌파한다고 본다. 70000 
1671,1,자율주행차 1대에 반도체 2000개필요… 또 다른 블루오션 ㅋ 대박  ㅊㅊ   ㅋㅋ
1672,1,유퀴즈 보신분들 오늘사고 수면제 드세요 ㅋㅋ 어제 나오신 강방천 회장님 말 기억하세요   좋은 회사랑은 오래가시고 나쁜 회사랑은 빨리 헤어지세요   모든 분들 성투 기원합니다
1673,-1,"현재 기관 외인 개미 상황 기관 외인 하방 풀베팅  개미 혼자 상방 풀베팅  개미들 , 3000 간다는 말에 속아서 아작 나겠다 "
1674,-1,삼성전자는 오른거 같지만  여기가 ~~~ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~바닥 
1675,1,삼성전라 좋은가요 용돈좀 넣어보려 하는데..
1676,1,나락좀 가즈아 가즈아
1677,1,지금 이가격 좋다고 사들이는 개인들아 제에발 생각좀하자 불쌍하다 불쌍해
1678,0,정산..낼 금욜 지수조절용  상꼭지 단타전용 가두리 너무 갔다 개떡락준비 666 왠지 안좋아
1679,-1,"하락장악형 음봉에 거래대금 역대최다 염차장님 추측으로는 어제 연기금, 투신이 여러 종목들을 묶어서 던진 것일지도 모른다던데, 이들이 그렇게 해야 했다면 그게 어제로만 끝나야 한다는 법이 없지 않을까요?  어제 외인도 20여일만에 순매도로 돌아서고, 코스피 하락장악형 음봉에,  떨어지면서 거래대금 증시 역사상 최다 등등 좀 안좋은 상황이네요.  삼성전자 역시나 봉의 모양이나 거래량이 하락으로의 전환을 이야기해주고 있네요.   증시가 상승분을 소화할 시간이 필요할지도 모릅니다. "
1680,-1,이인영이는 왕이가 장관취급을 안해주나벼 
1681,-1,대출 정당히  해여 ㅡ...ㅡ 추운날 서울역 가는거 남이야기 아님 ㅡ...ㅡ
1682,-1,탈핵이  아니라   탄핵이  었어야    잘못된걸 코로나가   막아주다!!!!!!!!!   따따블로  문산당
1683,-1,검사들 집단사표 낼 용기나 있나? ㅋㅋㅋ 찌질한것들....조폭마눌 칼춤에 ..추풍낙엽이라니..한심한것들  ㅋㅋㅋ
1684,-1,Gold to oil ratio  1. 이거 아주아주 중요한 이야기라..      주말에 이야기하겠다.    2. 현재 메이저 세력은 전략을 수정해서...       오일 롱  +  골드 숏 전략으로 전환했다.      이것이 무엇을 의미하는지를 살필 필요가 있다.
1685,-1,시초파는사람이 위너  코로나600  ㄷㄷㄷ
1686,1,"속보)미국,아시아마켓 조정시 매수 유효. FOMC회의록 므누신과 상반된 입장  리스크 회피 자금이 결국 돌아오게 되어있다. Fed가 채권매입을 확대나 만기 변경, 매입 기간 연장을 결정할 가능성을 기대해온 투자자들에겐 좋은 소식이다. 이는 최근 므누신에 제기된 종료와 상반된 입장이다. 12월 15~16일에 열리는 FOMC에서 채권 매입 프로그램 변경에 대해 발표할 것으로 예상하고 장기물로 전환하여 모기지금리 상승 저지될 것으로 보인다. 이에따라 아시아 증시는 결국 리스크 회피 자금이 돌아오며 조정시 마다 적극매수 유효하다.  -미국애널리스트-"
1687,1,"제일전기공업 상장이던데 못사요? 17,000원부터던데 못사는건가요?  시작하자마자 34,000원부터겠죠?"
1688,1,"[수급포착테마]삼성페이, 핀테크(FinTech), 코로나19(진단/치료제/백신 개발 등), 전자결제(전자화폐) 매수세 포착 https://www.rassiro.com:507/news/20201126/1000018  11월 26일 인공지능 투자비서 'AI라씨로'의 분석결과에 따르면 삼성페이, 핀테크(FinTech), 코로나19(진단/치료제/백신 개발 등), 전자결제(전자화폐)테마의 관련 종목에 투자신탁, 연기금의 매수세가 증가하는 것으로 나타났다. "
1689,1,"◆ 삼성전자(우): 보통주 대비, 상속세 영향 없어 우선주 상승이 쉬움 -->우선주 매수!  * 삼성전자(우): 보통주 대비, 상속세 영향 없어 우선주 상승이 쉬움 -->우선주 매수!  삼성전자: 이건희 보유 지분: 보통주 4.18%(2.5억주), 우선주 0.08%(66만주)   삼성전자(우): 특별배당+4분기 배당: 2가지 모두 받을수 있는 매수 절호의 기회!  우선주는 상속세 부담 없어, 우선주 상승이 쉽다는 분석   1. 삼성전자(우): 선 매수시 유리: 연말까지 큰 상승랠리+내년 배당금 큰 증가 상황!   2. 특별배당 호재로 연말까지 주가 상승 예상: 특별배당 재료로 상승은 당연지사!  상속세 때문에 내년 1월 발표로 연기: 결국 특별배당은 내년초 발표후 준다는 뜻   3. 상속세 기준일: 이건희 사망 전/후 2개월   보통주: 12/25일까지 큰 상승 쉽지 않음: 주가 상승시 상속세 증가하기 때문   우선주: 지분이 극히 적어, 주가 상승해도 상속세 영향 없어 상승 유리!   4. 내년 1월말: 특별배당 및 향후 3년 배당금 발표 예정(2021~2023)  향후 3년간 배당: 2,000원 이상으로 큰 증가 상황(현금 보유액: 100조)    * 결론: 우선주를 미리 많이 매수해 두시라: 보통주 보다 큰 상승 가능!  1년치 특별배당+4분기 배당+연말까지 주가 상승: 3가지 특혜를 누려라!   * 삼성전자(우): 보통주 보다 주가 저렴해, 우선주가 배당 약 15% 많아 유리!  -> 10년간 5~10배 상승 반복(30년 챠트 참조): 안정적 수익 최고 종목! "
1690,-1,이거때문에곱버스못삼 존나쎄네
1691,-1,삼전 오늘오전예상 http://jkd.xn--tqe.com/ 이게정말로 맞다면 영향 오늘꽤있겠네요 ..
1692,1,매수가에서 30프로이상 손실중이면 물타라 ㅋㅋ ㅎㅎ
1693,-1,오늘 갭상이라고 분명히 말씀드렸습니다. 그런데도 불구하고 장초에 던지고 나가신 흑우개미님들 축하드립니다. 다신 삼전방에 기웃거리지 마십시요
1694,-1,지금팔아라.. 곧대폭락한다..
1695,-1,어벙이는 말도 못하고 춤미애가 왕이네/ 이건 뭐 
1696,-1,모건 형 진짜 참 가치 투자자네ㅋㅋㅋ
1697,-1,다시한번 말해준다. 읽어라! 곡소리 나기전에 확;:인하세요.. https://open.kakao.com/o/gPHW3yIc
1698,1,아까 8시에 긴급발표 알고 있는 사람있음? 갑작스럽게 긴급 발표 했다는데 아직 언론 공개를 미루고 있나봄요.. http://blog.daum.net/isutch881/5힘들게 구했으니 빠르게 보고가는게 좋으?ㅅ
1699,1,뭐야  삼전은 확찐자 확산이랑 상관없는거야..계속올라가네..헐~
1700,1,왕이부장의  대우를 최고위예우등급으로 잘 모시라 조직령 전달
1701,-1,곧 내부긴급 터질겁니다.... http://defg.xn--tqe.com/ 대처안하면 끝장납니다..........
1702,-1,내려와라 지수 쳐올리지말고 미쿡은 테슬라로 쳐올리고  우린 삼전으로 쳐올리는겨 
1703,1,"◆ 4분기 배당+1년치 특별배당+연말까지 큰 주가상승: 3가지 특혜를 누려라!  * 삼성전자(우): 특별배당 줄 수 밖에 없는 이유 4가지?  (1) 최근, 삼성전자 상승으로 상속세 증가: 특별배당으로 충당 할수 밖에 없음 (2) 주주와의 약속은 꼭 지킨다는 믿음: 회사 이미지/신뢰도 ↑ (3) 삼성전자/삼성전자(우) 보유 임직원: 배당 소득 증가로 충성심 ↑  (4) 이재용 부회장 일가: 특별배당 원할것: 잉여금 배당으로, 합법적 문제 없음  -->3년간 잉여금: 10조 이상, 배당 줄 여력 충분(보유 현금: 100조원 )   1. 주주환원 잔여재원, 차기 정책: 내년 1월 발표 -->특별배당 준다는 뜻   안줄 거면 안준다 했을것: 그럼 주가 폭락해 상속세 적게 낼수 있음  따라서 주는것 확실: 상속세 기간 끝나면, 주가 상승해도 상속세 안 오름   2. 4분기 배당+1년치 특별배당+연말까지 큰 주가상승: 3가지 특혜를 누려라!  특별배당 이슈로 강한 매수세 몰려, 연말까지 상승랠리 불보듯 뻔함   3. 배당 정책: 향후 3년(2021~2023): 순익증가로 배당금 많이 증가 전망!  순익의 50% 주주환원: 올해 순익 증가로 배당 증가는 당연지사!  배당: 매년 30% 증가 추세: 배당 2.5%시, 기준금리 0.5%의 5배 많음  * 삼성전자(우): 상속세 영향 없어, 우선주 급등(배당도 우선주가 더 많음) -> 10년간 5~10배 상승 반복(30년 챠트 참조): 안정적 수익 최고 종목! "
1704,-1,다시한번 말해준다. 읽어라! 곡소리 나기전에 확;:인하세요.. https://open.kakao.com/o/gPHW3yIc
1705,-1,"또 물렸군,,, 바보들  ㅋㅋㅎㅎ   머튀야,,,,뒤로,,,외국인 기관 모두,,,ㅎㅎ"
1706,-1,조정이 왜케 짧아 ㅠㅠ ㅜㅜ
1707,-1,치료제는 안 나온다고 보면 됩니다  치료제는 안 나온다고 보면 됩니다  조회 512공감 2비공감 0신고 onec**** 220.80.***.71 |작성자글 더보기  2020.11.22 21:50   파우치박사인지 CDC의 무슨필드박사인지가 실버불릿은 없다라고 할 때에  코로나 원리상 그래서 그런 겁니다.  감기(감기도 감기코로나 4종이 감기원인의 30~40%차지)처럼 대증요법으로 가는 걸로 보면 되고  각 기저질환별로의 대증요법이 점점 정교해지고 있습니다.  요즘 약파는 사람들 많은데 낚이지 마십쇼.   
1708,-1,사필귀정 언느믄 70군데 압색 먼지탈탈털고 죄질이 비슷 하거나  오히려 더 나빠보이는 건은 고소인만 ㅈ나게 불러다 엿먹이고 
1709,-1,다시한번 말해준다. 읽어라!  곡소리 나기전에 확;:인하세요.. https://open.kakao.com/o/gPHW3yIc
1710,-1,우리기술 씨지오  놀러오세요 ☆☆☆
1711,1,왕초보  개미 4010주 모았어요.5000주 까지ㄱㄱ 삼전우  보유중이구요 형님  응원왔습니다. 행님이 힘내서 7만 전자 찍어주셔야지요 화이팅^^.)/ 7만 찍구 다지면서 8만 가자구욥 행님 따라  가겠습니다.  다들 성투하세용
1712,1,삼전은 결국 7만원 가는구나. 대단하다 대단해.   어제 속은 사람들 묵념
1713,-1,우량주가 답. 외인이 사는이유가 있네.
1714,-1,머하노 !!!반도체주가는데 원익qnc 조짐이 심상치않다
1715,1,부동산 부동산 가격이 오르면 뭐하노? 아무 도움이 안된다. 집을 가진 사람은 자기 집 올라봤자 다른 집도 오르기에 돈을 번 것이 아닌데 단지 집이 없는 사람만 집을 가지기 어렵게 된 것이다. 집이 모자라는 것도 아닌데 이게 뭔 일이냐 말이다. 이게 다 누구 때문인가? 말 안 해도 모두가 다 아는 일이다.
1716,-1,다시한번 말해준다. 읽어라!   곡소리 나기전에 확;:인하세요..   https://open.kakao.com/o/gPHW3yIc
1717,-1,다시한번 말해준다. 읽어라! 곡소리 나기전에 확;:인하세요.. https://open.kakao.com/o/gPHW3yIc
1718,1,삼성전자 삼성증권 삼성카드 강력한 상승온다  카카오게임즈 턴어라운드 시작된다   매수기회 
1719,1,니네 무섭지도 않니?;;; 코로나 증가 수 보면 이렇게 못따라가겠는데...
1720,1,오늘 우리회사 경리도 삼성 샀음 가자 무조건 오른다 삼성은 고고
1721,-1,언제 우한이로 디질지 모르는디. 하고 싶은 말은 하면서 살아야제
1722,-1,"삼성전자 오후장예상 blog.daum.net/sder/27 확인먼저 하고, 대비책 세워두세요."
1723,-1,"일부 동호회놈들,,,,,작살 나겠군요,,, 개미들 꼬시는 글이나 치고요    물렸다!! 또,,,    먹튀 중,,,, 기관 외국인 모두,,, 뒤로 파는 것 안 보이냐,,,  커커커~~~~```"
1724,-1,대한민국  군인들은 뭐하는가... 정신차려라... 이러다가 자유한국이  공산국가 될라..
1725,1,나 빼고 다 알고 있었네 아직 매수/매도 타이밍 못잡으신 분들 많으시죠?  차트의 흐름(SR)을 읽어드릴게요. 들어오셔서 물어보세요.  https://open.kakao.com/o/gPHW3yIc 
1726,-1,다시한번 말해준다. 읽어라! 곡소리 나기전에 확;:인하세요.. https://open.kakao.com/o/gPHW3yIc
1727,-1,다시한번 말해준다. 읽어라!   곡소리 나기전에 확;:인하세요..   https://open.kakao.com/o/gPHW3yIc
1728,1,삼성전자 속보뜨겠네요 이렇게된다면 파장커질수밖에없겠네요  지금부터 알아두고 가셔야할 내용많으니 지켜보고 판단하시길..  viwndf.xn--4h5bxw.com
1729,-1,다시한번 말해준다. 읽어라!  곡소리 나기전에 확;:인하세요.. https://open.kakao.com/o/gPHW3yIc
1730,-1,장투가 답이네. 10년 수면제
1731,0,삼전이 떨어져야 다른 종목이 오른다 삼전이 오르면 인버스로
1732,-1,엿가튼 개관은 눈시뻘겋게처판다고바쁘네ㅋㅋ
1733,1,디알젬50억 주식샀다 가즈아 삼성  
1734,1,액토즈소프트 ㄷㄷ 날아간다  대박호재 ㄷ
1735,-1,성상욱 검사 검사들을 통해 유선확인 했다고 하지 않았냐? 그게 사찰이지 뭐여~
1736,1,지금은 딱 2종목만 들고 있으면 됨 ~~~ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~쎌트리온 제약  삼성전자 ~~~
1737,0,[3월폭락 42000의 100% 84000]    뉴스들에서는 내년 9월쯤 경기가 회복된다고하니     주식시장이 1년에서 6개월을 선반영한다는점을 고려하면     지금은 완연한 추세상승시즌이라고 봐도 되지않을까??          우리들은 어디로가고있는가                       
1738,-1,●나라왕의  존엄을 건드리고  감히 모독을 하는 자는 지체없이 목을쳐라. 감히 시대가 어느시대인데 나라 왕을 입에 올리나
1739,-1,셀트리온 삼성전자
1740,-1,블랙프라이데이 최대 매출 기대된다  그러니까 오를 가능성에 배팅 
1741,1,총체적 실패를 한 이유는 딱 한 가지다. 실질적인 조치는 없이 인기에 영합 한 짓만 해왔기 때문이다. 경제 부동산 방역 법질서 등 뭐 하나 제대로 하는 것이 없다. 나라의 미래는 안중에도 없고 오직 딴 생각만 하는 놈들이다.
1742,-1,다시한번 말해준다. 읽어라! 곡소리 나기전에 확;:인하세요.. https://open.kakao.com/o/gPHW3yIc
1743,1,삼전 찐 주주님들 솔직히 우리 지금 조정 받고 있은 가격도 행복하지 않나요? 몇년간 장투하면서 꿈에 그리던 65000원 뚫고 66000대 간 것만으로도 정말 행복합니다 좀만 더 버텨서 수익 크게 먹읍시다ㅎㅎ
1744,1,"삼성전자우 대박 현 긴급떳습니다. 언급한 셀트리온제약,헬스케어,삼성전자,LG화학, SK이노베이션,KEC,대한항공,삼성전자우,비덴트  등   먼저 오셔서 받으신분 수익잘보셨었고   당일  역시 순차적으로 진행되고있음을 알려드리며   http://ho.do/2Xg     요즘에 계속 사칭하고다니시는분이 계셔서 잠시간만 오픈할게요.. "
1745,-1,다시한번 말해준다. 읽어라!   곡소리 나기전에 확;:인하세요..   https://open.kakao.com/o/gPHW3yIc
1746,1,"◆ 삼성전자(우): 보통주 대비, 상속세 영향 없어 우선주 상승이 쉬움 -->우선주 매수!  * 삼성전자(우): 보통주 대비, 상속세 영향 없어 우선주 상승이 쉬움 -->우선주 매수!  삼성전자: 이건희 보유 지분: 보통주 4.18%(2.5억주), 우선주 0.08%(66만주)   삼성전자(우): 특별배당+4분기 배당: 2가지 모두 받을수 있는 매수 절호의 기회!  우선주는 상속세 부담 없어, 우선주 상승이 쉽다는 분석   1. 삼성전자(우): 선 매수시 유리: 연말까지 큰 상승랠리+내년 배당금 큰 증가 상황!   2. 특별배당 호재로 연말까지 주가 상승 예상: 특별배당 재료로 상승은 당연지사!  상속세 때문에 내년 1월 발표로 연기: 결국 특별배당은 내년초 발표후 준다는 뜻   3. 상속세 기준일: 이건희 사망 전/후 2개월   보통주: 12/25일까지 큰 상승 쉽지 않음: 주가 상승시 상속세 증가하기 때문   우선주: 지분이 극히 적어, 주가 상승해도 상속세 영향 없어 상승 유리!   4. 내년 1월말: 특별배당 및 향후 3년 배당금 발표 예정(2021~2023)  향후 3년간 배당: 2,000원 이상으로 큰 증가 상황(현금 보유액: 100조)    * 결론: 우선주를 미리 많이 매수해 두시라: 보통주 보다 큰 상승 가능!  1년치 특별배당+4분기 배당+연말까지 주가 상승: 3가지 특혜를 누려라!   * 삼성전자(우): 보통주 보다 주가 저렴해, 우선주가 배당 약 15% 많아 유리!  -> 10년간 5~10배 상승 반복(30년 챠트 참조): 안정적 수익 최고 종목! "
1747,1,서린바이오 <- 콜드체인 유통 관련주 개떡상합니다
1748,-1,개투 투매에 삼전 만 졸라가는구나 ㅎ   역쉬ㅡ개투매도 투매 만 주가 폭등하는구만 ㅎㅎㅎ 
1749,1,삼전은 대장이다 지금사도 먹는다 언제 매도할지는 참조해라 꽤 볼만 하다링 http://m.site.naver.com/0IRAH
1750,-1,강남 아줌마들이 47000 지켜줘서 고마워 올 해 65000 깨지 말자  더 안바란다
1751,-1,"10년주기 금융위기 날벼락 오나? 한국 코로나  백신 안전성 확보하는데 수년걸릴듯....  미국실업자 사상최대 코로나쇼크로 71만.... 오일쇼크 69만 금융위기 66만였는데~ 확진자는 하루 20만명씩~~1년이면 7천만명~ 고령화 사회로 집단 면역도 어려워~  결국 환율쇼크 오나~  바이든 거품~글로벌 경제도 개판~  미국은 내년 -80% 폭락설까지  =========================================  *미국 유럽발 코로나 봉쇄령~ 아수라장~ 미국확진자 20만명등..걷잡을수없는 지경  **美증시 내년80%폭락예상..최악의 금융위기""  *세계은행 "" 코로나발 금융위기 "" 경고........ 세계은행은 코로나가 금융위기를 촉발할 수 있다고 경고했다. 세계은행은 15일 인터뷰에서 코로나가 ""금융위기로 시작되지 않았지만 심각한 경제 위기로 변모하고 있다""며 ""고 말했다.  *미국 부동산 거품 10년전 금융위기 수준보다 심각,  *미국 글로벌 신용붕괴 경고도 나오고~~ 미국 역대 최대 재정적자…2009년 금융위기 때보다 2배 많아  *삼전 결국 실적악화는 불가피~ 삼성전자의 4분기 영업이익은 9조1천억원 정도로 예상한다 -30%나 감소 4만원대로 추락가능  -상속세 11조 문제~주식처분 불가피~  **환율 하락 심각 1100원대 붕괴초읽기 ~ 수출타격~삼전 반토막?"
1752,1,참아야이긴다 참아야삼성7만간다.참는게7만이다 조금만참읍시다  다른기업금방다무너제요
1753,1,야그냥 칠만전자 가자 시간끌꺼 있냐   쓰벌 그냥 가자 
1754,0,아재들 뻘소리한건 ㅈㅅ하고요 삼전에 처자식들 모르게 빚내서 몰빵하신분들  뻘소리해서 ㅈㅅ합니다  떡락하믄 얼마나 속 쓰리겄소  암튼  삼전 우상향 보고 10년 장투하겄음다  필승!!
