,label,content
1926,-1,팔았다 샀다 어줍잖게 하지말고 그냥 쳐들고 있어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개미뇬들아 가만있으면 내년에 10만원 찍는데ㅉㅉ
1927,-1,외국인들이 싹쓰리 하네 ? 뭔일이야
1928,0,삼전 판 개미들은 뭘 사러 움직이려나 익절하고 다른종목 사러간것이 신의한수가 될지?  아님  7만원 넘어서 들어올려나?
1929,-1,개미들 마이 묵었다 아이가 다들 코로나때 4만원대 진입했을텐데  50%면 많이 먹은거다  욕심이 크면 화를 부른다  개미들 나오면 당분간 조정일테고   외인 기관 어리둥절 할듯
1930,1,대량매수   기다림 
1931,-1,지금 드가도되나요? ?
1932,-1,무슨  129
1933,1,삼성우 9월에 팔고 나왔지만. 이제 삼성주주도 아닌데 이상하게 삼성이 오르면 기분이 좋아짐. 거 이상하네..  
1934,-1,문재앙 은 크매루루즈 폴포트판박이 사람만죽이지않앗지 부자들 무차별 세금폭탄죽이기
1935,-1,지금 수익 줄때 챙기고 화이자 관련주 와라 두배먹는다.
1936,-1,삼성전자 주주가외국인 삼성전자 주식 대한민국이 가지고있어야하는데 외국인들이다 쓸어가네요    아 ㅇ  
1937,1,외인들 대량매수 드간다 재주는 삼성이 부리고 돈은 외인이 벌게 생겼네 
1938,1,삼전개꿀이네.. 5.7에 야금야금 모집햇다가 6만넘으니 원기옥쏘고 올라가누~  전에 남들다 오르고 삼전만 떨어질때 짜증낫는데.. 이번엔 그 반대로 삼전만 안갔자나.. 그래서 냅다 들어왔는데 단기 수익률 꿀이네.
1939,1,7만원 가즈아!!! 이번달내로 갈듯 아님 다음달
1940,-1,"현재 기준 삼성전자 적정주가는 68,400원입니다 7만 넘야죠"
1941,1,"현재 기준 삼성전자 적정주가는 68,400원입니다 68,400원 아래로는 매수"
1942,1,"현재 기준 삼성전자 적정주가는 68,400원입니다 68,400원 아래로는 매수"
1943,-1,삼성전자는 아직 저평가다. 애플과 동급인데 시총은 반이다. 참고하시길
1944,-1,"달러약세와 원달러환율하락으로  오늘래일 삼성전자바로7만찍어요 기다레보세요. 하이닉스도 신고가11만찍고. 원화강세수혜주는 오직 삼성전자,하이닉스,삼성전자우,엘지화학입니다"
1945,-1,머선12고 !!! 꾸.....꿈이 사실이였단말인가....
1946,-1,외국인 삼성 인스드가나? 어마어마하네  울량
1947,-1,이와중에 연기금 파는 꼴 봐라 빙구들
1948,1,"매도 66000원  목표가(+25프로)도달해서 전이만 물러갑니다. 주주님들 대박 나세요., "
1949,-1,전라도및 대깨문이 삼전주식을 사면안되는 이유 그 누구보다 삼성을 공중분해시키고싶어하면서 삼전 주식 ㅈㄴ삼 ㅋㅋㅋㅋㅋㅋㅋ  결론 전라도=모순덩어리
1950,-1,물량 던지면안되요 대한민국 대표기업 외인에 물량 빼기면안됩니다 ㅜㅜ
1951,-1,66층 60만주가 벌써 털렸다고?? 미쳤다 진짜
1952,1,외인이라 기관 미친듯이 사나보네 400조짜리도 하루에 4퍼 떡상 가능한거였네... 형님들 자금력 저평가해서 죄송합니다
1953,-1,삼성 그냥 외국기업 아니냐?? 외인지분 역대 최대네  걍 외국기업아님??
1954,-1,이기 미쳤나^^ 왜이래
1955,1,우리 전자 잘한다 아우 기분 좋아
1956,-1,존버용 계좌 하나 남았다 계좌 5개중 4개 털림
1957,-1,뭐지 나 산거에 만원 올랐졍...
1958,-1,6만원에 사서 10프로 먹고 2300만원 먹고 갑니다 10프로만 먹고 갑니다   
1959,1,상한가 이참에  상한가 기대
1960,1,삼성 미?네 담자마자 오르넹 복덩이농
1961,-1,재용이형... 상속세 모자르면 내가 조금 지원하께...  주식 누르기 있귀? 없귀?
1962,1,우와.. 오늘 삼전 아름답네 이게 랠리인가.. 쭉쭉.. 올라가자~~ 7만 8만~~~  주주님들 어지러워도 꽉 붙잡고 있으세요..
1963,-1,전라디언 대기업수 > 쌍도 대기업수. ?????? 네다음 전라디언 대기업 다합쳐도 삼전 시총 반도 못따라옴 ㅋㅋㅋㅋㅋㅋ아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 반박시 느거매 홍어
1964,1,살아생전 삼전 5% 상승을.. 보는건가...
1965,1,달러약세 즉 원화강세의 수혜주는오직 1위 삼성전자 외국인매수제일큼 제일안정적이고 싫적도제일좋코 2위 하이닉스 코스피시가총액2위 외국인매수도2위임  3위 엘지화학 엘지그릅 그만히규모가크고 안정성이큼 4위 삼성전자우 역시삼성전자보단 시총이작지만 역시 외국인이제일매수하기좋아하는종목임 기타주식종목은 살필요없어요 외국인으 이몇개기업바게안사요  이게현싫입니다
1966,-1,거니형이 가는길에 세금 두둑히 내고 가시네 이제 제삿밥 잘 얻어 드시길
1967,1,5.6일때 풀매수할걸 ㅜㅜ
1968,1,대박 삼전 4.9% 대박이네 ... 삼존
1969,1,평균매수가54600원 ㅋㅋ 비중28프로 개꿀이네요
1970,-1,"역시 삼성이야., 7만전자 갑시다~~~"
1971,-1,삼성주는 내인생에 평생 복주야 히잉^^
1972,-1,종합주가지수 삼성만 올리네 떨어질때는 다른종목만 또 떨굴거아녀?  
1973,-1,따라기다패가된다 정신차려라 기관넘들장난질에? 
1974,-1,와..진짜..미쳤다... 와..진짜..미쳤다... 조정이 올꺼야라고 생각하며 주식창만 보고있던 나는 진짜...바보......
1975,1,"역시 외국인이 붙어야 부쩍부쩍 크지는 구나..  100원, 200원씩 찔끔찔끔 오르다가 그나마 며칠 오르다가 찍~ 미끄러지고 하더니..  "
1976,-1,미쳤다..날라가네 오늘 아침에 시초에 담지 못한게 한이다
1977,-1,재영솔루텍 삼성전자납품 ㅇㅅㅇ 초저평가
1978,1,상한가 가나
1979,-1,이게 가능한겨? 이 무거운게 5퍼?
1980,1,삼전 5% 보다니.... 와...대박이네..
1981,-1,깜놀 먼일이여
1982,-1,하이닉스 10만이네............. 햐 엄청 간다.
1983,-1,삼전 5% ㄷㄷㄷㄷ
1984,-1,상칠듯   ㅎ
1985,1,삼전 8만... 코스피 3천.... 중기 상승장 시작....
1986,1,"역사적 신고가라 그런지 올라가는데 아주 거침이 없네..... 대단하다,,,,, "
1987,1,와~~~~대박 상한가  진입.
1988,1,"삼전 5% 닉스 9% 둘만 오르네 대박 외인,기관 고점에 미친 듯 사네..  "
1989,-1,기관들 외인들한테 다 털리네 기관들 청개구리 투자
1990,-1,1년후. 이야 삼전 6만6천원 싸게 잘샀네 1년후.. 이야 삼전 6만6천원 싸게 잘샀네 그때 더 들어갈걸 ㅜㅜ 더 많이 못산게 한이다. 전재산 다 들어갈걸..ㅜ
1991,-1,아직도 아파트 닭장 사는 흑우 없제 아직도 환금성 떨어지고 대출 쳐 받아 이자나 죽을때 까지 이자만 내는 아파트 쳐 가지고 있는 ㅄ 댁개문들 없제?  주식에 박아라 !! 정박아 들아!!!
1992,-1,무섭네... 와우////
1993,1,하하하하하 ~~ 역시돈버는주식 대박이다! 쓸어담는구나
1994,-1,와이거 집팔아서 사야겠네 ㄷㄷ
1995,-1,외궈들 끝도없노 언제까지 사나 대단하다
1996,1,"외국인이가진자본이 미국중국증시투자재단들 삼성전자를 66000아니라 166000도만들수잇어요..그만히외인들돈이많타는걸말해요. 외인들 미국증시재단,중국증시재단등이 가지고잇는자산이 한국돈3000조원은 넘어요 . 전부매수하면 코스피10000을단번에 돌파해요.. 삼성전자66000원 시총370조는아무것도아니에요 외국재단이 2000조3000조원 투자금액가지고잇어요"
1997,-1,이거 뭔 개잡주야 ㅋ 이게 뭔 미친짓이냐 ㅋㅋ
1998,0,뭔놈에 400조짜리가 개잡주처럼 떡상하노? 축하드리오ㅋㅋ
1999,1,400조.. 돌파 되냐?
2000,-1,이재용 ㅈ 됐네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2001,0,역사적 신고가 ㅎㄷㄷ
2002,-1,마지막 글쓸때가 저점 ㅋㅋ 안사고 뭐했지
2003,-1,삼전이 5% 오를줄이야 주식 안하는 사람만 바보네
2004,-1,이재용 예비회장님 축하드립니다. 상속세 폭탄 맞으시네요
2005,-1,기술적으로 69000원 봄 69000원 가면 다 던지길  
2006,-1,헐 좋긴한데 개미쳤당ㅋㅋ
2007,1,뇌동매수?하방간다 휙하방시저ㅁ왔다
2008,-1,개관 외인이..작전펴네 ㅋ 수욜까지 끌어올리면서 개인 가두리 양식 중이다... 조심해라~  가두리 당하면 나올틈도 없이 추락한다 
2009,-1,한탄스럽다 61000에 팔았다니
2010,-1,ㅎㅎㅎㅎㅎ 모든 종목들은 스탑 되어 있는데 삼성전자와 하이닉스만 죽어라 올리니 지수가 고공행진한다. 지수 고공행진해도 다른 종목은 전부 다 스탑 된 상태임 ㅋㅋㅋㅋㅋㅋㅋ
2011,-1,트럼프수혜주 씨젠바이오주 너희들을어간에넘참앗다 너무참앗다너희들을 중소형주들아 어전트럼프와코로나종식 그리고 중소기업수혜주들다 께제라 디제라이늠아.. 한국증시 종소기업시대는다시는없다 다시는안온다.. 외국인은 오직 삼성그릅주 sk그릅주 엘지화학바게안산다 ..다가라어전 중소기업이고머고 어간에잘살앗다아인가?가라임마 꺼제라
2012,1,전나 무겁네 외인 기관 개미 풀매수?려도 4.7프로네   목표가 8만 까지 갈길멀다  조정도 최소 수십개는 더나와야 갈텐데  잘먹고간다 꺼억 
2013,1,이제 삼전은.. 경영권방어 어떻게 할지 죽도록 고민해야될듯...  올라서 좋은건 좋은거고...  걱정은 걱정이네..
2014,-1,아직 놀라지마세요 1년보면 8만까지 바라보는사람 많습니다
2015,-1,나라를 전생에 3번 망쳐 진중권의 전생
2016,-1,여당놈들 수사 하나라도 제대로한게없다 수사방해로 이게 검찰개혁이래유 ㅎㅎ
2017,-1,문독재가 이렇게 무리수를 두는 이유는? 헌정사상 최초의 검찰총장 직무배제   국민이 모르는 정권비리 또 있는가   유신 말기 같은 광기와 무리수 넘쳐도  가만히 있는 문 대통령이 더 섬뜩하다
2018,1,오늘장도 게속올라요 대략2640까지는가겟고 오늘도 장은올라 삼성은모르게서요 오를지네릴지..여러분앓아서해요  
2019,-1,오늘 확진자 500명 될듯… 일상속 ‘3차 대유행’ 본격화 오늘 확진자 500명 될듯… 일상속 ‘3차 대유행’ 본격화
2020,-1,오늘 내려갈듯  제가 어제 샀거든요 제가 사면 내려가더라구요 ㅠ
2021,-1,코스피 2700까지는가 오늘도 삼성전자사요 다음주면68000회복해. 아직시장에 투자자본이많아요 
2022,0,종가 쥐기네 666사탄 지옥으로 가즈아!!!
2023,-1,대검찰청 곳간이 털림 경천동지 할 사찰 정보가 나올 것 같음 빨대 의원들 오금저리겠음
2024,1,코로나 정치쑈 시장에서는 싫증나기 시작 시장은 문죄인 정치쑈로 인식 레임덕 시작 문죄인은 사형 윤석렬이는. 문죄인을 국기문란죄 국가보안법 으로  현행범체포 해야 우리증시 1만포인트 간다 
2025,-1,지리산 피앗골의 비극 부화뇌동하다  주동자들은 38도선 넘어 도망치고 지리산 피앗골에서 사살되고 굶어죽은 팔랑귀들이 생각나는 시대다 주동자들고 결국 북한에서 총살당했지 아마 덩실덩실 덩덕개 역사는 되풀이 된다 
2026,-1,"민법상 상속순위 민법상 상속 순위  1순위 배우자 직계비속(자녀) 공동상속  (배우자가 없을 경우. 직계비속 단독상속) 2순위 배우자 직계존속(부모) 공동상속  (배우자가 없을 경우. 직계존속 단독상속) 3순위 형제자매 4순위 이하는 생략   그래서, 부자들은 자녀가 어릴 때부터 재산을 조금씩 물려준다. (부자들의 상속 재테크)  참고로 직계비속, 직계존속 이라는 구시대적인 용어는 사라졌으면 좋겠다.    "
2027,-1,코스피 2700까지는가 오늘도 삼성전자사요 다음주면68000회복해. 아직시장에 투자자본이많아요 
2028,-1,"민법상 상속순위 민법상 상속 순위  1순위 배우자 직계비속(자녀) 공동상속  (배우자가 없을 경우. 직계비속 단독상속) 2순위 배우자 직계존속(부모) 공동상속  (배우자가 없을 경우. 직계존속 단독상속) 3순위 형제자매 4순위 이하는 생략   그래서, 부자들은 자녀가 어릴 때부터 재산을 조금씩 물려준다. (부자들의 상속 재테크)  참고로 직계비속, 직계존속 이라는 구시대적인 용어는 사라졌으면 좋겠다.    "
2029,-1,이낙지 무었하나 그리도 할일이 없는고 추년 부동하네  이르고도 국민의 인심을 받을수 있을 까
2030,-1,더불어놈들은 퍼주기와 남탓말고 뭘할줄아느냐 도꾸들아
2031,1,코로나 정치쑈 시장에서는 싫증나기 시작 시장은 문죄인 정치쑈로 인식 레임덕 시작 문죄인은 사형 윤석렬이는. 문죄인을 국기문란죄 국가보안법 으로  현행범체포 해야 우리증시 1만포인트 간다 
2032,-1,정말 후진 한국시장 해외시장하고 비교해보면 정말 후짐을 알 수 있다. 미국이야 넘사벽이니 그러려니 해도 그렇게 욕하고 못잡아먹어서 안달인 일본도 우리시장에 비하면 두배정도 좋다.  해외시장을 보다가 한국시장을 보면  틀에 찍어내듯이 매일매일 펼쳐지는 개잡주들의 돈놀이를 노골적으로 볼 수 있다.  주식이  주식으로써 기능을 한다기보다 작전세력의 돈놀이 수단으로써 활용된다. 소형주야 그렇다 쳐도 대형주도 형편없다.  미국은 물론이고 하다못해 중국 일본도 대형주는 증권 본연의 역할을 하며 우직하게 움직인다.  우리나라는 후지다. 진짜 후지다. 이민가고싶다.
2033,-1,이낙지가 친문에 구애를하네 이낙지쇼하냐 뭔가 충격적이냐 추미년이 개쇼를 하는것이지 국민을 바보로아냐
2034,-1,더불어 국개위원들은 환관이나 내시같아 애완견 양성소냐 ㅎㅎ
2035,0,기다리는 폭락은 오지않는다   분할 매수가 나을듯     손가락 빨지말고  강세장은  일단  매수
2036,-1,일단  피해야겠다  단타들은 알단 안녕입니다  다음주까지는 힘 못 쓸듯 
2037,-1,나스닥 폭등 은 아니구  좀 올랐네  오늘은 좀 일찍 일났뿟다
2038,-1,12월 옵션만기일  쯤 매매 고려 중
2039,-1,지리산 피앗골의 비극 부화뇌동하다  주동자들은 38도선 넘어 도망치고 지리산 피앗골에서 사살되고 굶어죽은 팔랑귀들이 생각나는 시대다 주동자들고 결국 북한에서 총살당했지 아마 덩실덩실 덩덕개 역사는 되풀이 된다 
2040,-1,장관 수사때는  조용했음 총장수사때 검찰도 조용히 있어야
2041,-1,ㆍ하 웃자 시초가부터 ㆍ하ㆍ하ㆍ하 ㆍ하ㆍ하ㆍ하
2042,-1,한동훈검사장을 응원합니다 ㅎㅎㅎㅎㅎ 기소도 못하는 골룸 문충이들 ㅋㅋㅋㅋㅋㅋㅋㅋ  https://youtu.be/HosW0gulISQ  https://youtu.be/4hg-Ke3arn0
2043,0,종가 쥐기네 666사탄 지옥으로 가즈아!!!
2044,-1,대검찰청 황금어장 월척이 얼마나 나올지 궁금
2045,-1,"검찰총장이,,,역사에 남는다 [속보]윤석열, 서울행정법원에 ‘직무정지 효력 중단’ 신청  "
2046,0,"티닝포인트에서의 투자전략 방송사와 짜고 장을 대형주로 몰고온 선도세력들이 다우가 사상 최초 30000포인트를 찍자 이를 뉴스로 활용,  그동안 몰아세운 대형주들을 매도하고 갖혀있던 중소형주들로 수급 교체가 있었던 어제 였으나...  자라보고 놀란가슴 솥 뚜껑보고 놀란다고... 코스피가 갑자기 하락하자 영문도 모르던 코스닥 투자자들까지 동반 매도에 가세 코스닥까지 하락  이런 경우는 수급의 레짐체인지가 있었던 주요 국면마다 늘 있는 현상  이런 경우가 강력한 터닝포인트의 분깃점!  대형주장세는 어제부로 종말 반대로 강한 중소형주 장을 대비해야 선수  분깃점에선 전략이 중요한데  단기적으로론 낙폭과대 중소형주겠지만 장기적인 플랜이라면 대형주몰이 속에서도 강하게 버터냈던 종목을 선정하는 전략이 특급  버텨낸 이유는 있는 법임  간혹 철지난 기사 올린다는 개미들이 있는데... 시사와 주식은 다르고 주식관련 기사는 2년정도 지난 기사가 최고!  이는 시간차때문임(회사의 기대와 실제 현실의 갭)  누구나 접근하는 과거기사나 사업내용에 이미 답이 다 나와있는 경우가 대부분  주식은 과거기사를 해석하고 재구성을 통해 상상력을 발휘하는 게임, 그러므로 행간을 읽어내는 능력이 중요하다...  슈퍼개미들의 한결같은 목소리에 귀를 기울어야!  개미들의 수동적 습성상... 방송이나 언론에 나오는 종목을 추격하는 속성은 백전 구십구패  참고로 작성자의 새벽글은 역대급 종목들의 산실 가장 최근 소개종목 전자파의 솔루에타! 아마도 기억나실분들 있을듯...  그럼 각설하고...  아래가 2년정도 묵힌 최고의 기사! 이런 기사를 잘 봐야  상생의 노래' 현대모비스…中企, 친환경車 탈바꿈  입력2018.01.02. 오전 5:30  [머니투데이] 현대모비스가 국내 중소기업과 친환경차 부품을 공동 개발하며 상생모델을 만들고 있다. 경기 용 인시에 위치한 소재기업 삼화전자가 그 주인공이다.  공동기술 개발을 통해 현대모비스는 핵심부품 국산화 와 원가절감에 성공했고, 삼화전자는 친환경차 부품기 업으로 탈바꿈 중이다.  1976년 설립된 삼화전자는 전자기기에 상용되는 ‘페 라이트 코어’를 생산하는 기업이다. 페라이트 코어는 전자파 노이즈 제거 등에 쓰이는 소재로 차량 전장부 품이 본래 목적과 기능을 수행하는데 도움을 준다.  충전 등으로 전자파 노이즈가 많이 발생하는 친환경차 에는 필수 소재이다.  송 대표는 ""2013년에 현대모비스 재료연구팀이 친환경 차에 쓰일 ‘페라이트 코어’ 부품을 함께 개발하자고 연락 을 했다""며 ""우리가 친환경차 부품을 전혀 생산하지 않을 때였다""고 말했다.  삼화전자는 현대모비스의 제안을 받아들였고, 2013년 하반기부터 본격 개발에 나섰다. 삼화전자가 속한 삼화콘텐서그룹에서도 많은 관심을 가졌다.  오영주 회장이 매주 삼화전자를 방문해 개발 상황을 점 검할 정도였다.  적정 수준의 원료 배합과 가열 온도 등을 찾는 것이 쉽 지는 않았다. 개발에만 3년이 넘는 시간이 걸렸다.  송 대표는 ""현대모비스가 국산화 의지가 강했다""며 현대모비스가 측정·검증장비 지원과 실험실 제공 등으 로 많은 도움을 줬다""고 설명했다.  드디어 현대모비스와 삼화전자는 해외 부품보다 품질 이 좋으면서 싼 페라이트 코어 전장부품(LDC·OBC) 개 발에 성공했다.  현재 현대·기아차 친환경차 6개 차종에 적용 중이고, 올해 출시되는 신형 수소연료전차에도 이 부품이 쓰 인다. 적용 차량은 2020년 31종으로 확대될 것으로 전망된다. 현대모비스와 삼화전자는 다시 새로운 부 품도 공동 개발중이다.  송 대표는 ""현재 5% 정도인 전장부품 비중이 2019년 20%로 확대될 것으로 보인다""며 현대·기아차에 부품 을 납품한다는 사실이 알려지면서  다른 부품의 해외 판로도 확대되고 있다""고 전했다. //////////////////////////////////////////////////////  기사는 여기까지고 중요한건 해석  페라이트 코어는 자율차시대의 전자파 폭주문제와 친황경차의 동력전송과 관련 필수불가결 소재  현재 이 물질에 대한 확보전이 일어날 정도 (괘니 현대그룹이 삼화를 찾아간것 아니야)  절세 투자자라면 이 지점에서 투자감을 잡어야!  기업은 사람하기 나름이다.  삼화콘덴셔는 적층세라믹제품으로 5년전 3000원 짜리 기업을 57000원으로 바꾼 DNA가 있고 그것을 이끈 장본인이 오영주.  바로 그가 페라이트 개발을 점검하기위해 일주일 간격으로 방문했다고 함(얼마나 중요하면)  고기도 먹어본 놈이 먹는 법 이 지점에서도 투자감을 잡어야 절세투자자!  사실 페라이트 코어는 친환경차 시대가 오면서 환골탈퇴하고 있는 검은 자성체이며 개발 과정에도 나와있듯...  페라이트만 다룬 전문 기업도 감히 도전하지 못했던 높은 진입장벽의 기술  나머지는 각자의 상상력에...  친환경차 폭주가 뻔한 시대에 대그룹과 동반하고 있는 당대의 소재사!  이 경우도 답은 나와 있다."
2047,-1,골롬 문충이들이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나라 꼬라지를 개꼰으로 만들어 ㅋㅋㅋ  역시 압권은 탄핵소추고 ㅋ  골룸 문충이들은 말끝마다 중공 홍위병마냥 ㅋㅋㅋ  떡검토자괘구떡검토자괘구 ㅋㅋㅋㅋ  https://youtu.be/vyihsOMOl8Y
2048,-1,이상한 나라 국무총리가 공문서 삭제 범죄공무원을 격려하는 나라 수사잘하는 검찰총장 직무배제 징계추진하는 나라
2049,-1,■ ■이젠 신천ㅈㅣ 사랑교회탓 아닌 문재인탓!!!!  우리코로나는 첨부터 문안닫고 끄녕똥고집부리고  여태  문활작열어논  문코로나였다!!!
2050,-1,공무원은 단체행동권이 없음 검찰 조직원들의 집단행동은 불법 징계감
2051,-1,무조건 매도 해라.. 진심
2052,-1,홍어 세끼들 토론방에 많이 기어들어왔네
2053,-1,코로나 확진자 발행했는데  사업장 폐쇄 안하냐 한 사업장에 직원  협력업체 합쳐서 3만...  콜센터는 페쇄 시키고 삼성은 왜 안시키지???  돈 때문인가??    무조건 폐쇄 시켜라.. 코로나19  확산 엄청날꺼다
2054,-1,"국민은 미친 추미애에 궐기 합시다. 이여자는 법무장관으로 누굴위해 일하고 있나? 오로지 한인간의 안위만을 위해 천인공로할짓을 스스럼  없이 해대고 있음. 국민이 주는 녹을 쳐먹는이가 국민은 안중에도 없고 국민의 5프로도 안되는 집단으로 미친 대깨문들의 썩은 박수에 혼자 흥분한 이여자를 그냥두고 봐야하나? 멀쩡히 할일 다하는 정상적인 윤석열,최재형같은 사람들을 못잡아 먹어서 주뎅이 거품 무나. 윤석열은 사실 보수의 씨를 말린사람임. 문정권 수립에 터닦아준사람이다. 그사람은 보수라서 씨를 말린게 아니다,잘못이 있어서 벌준거지. 진보라는 작자들 죄지은놈을 잡는거지,진보라서 잡는게 아니란말다. 작금 범여권의 인사들의 면면을보면 제대로된 인간 찾기힘듬,조응천,박용식,김해영,뭐 이정도? 추미애,김현미,윤미향, 유은혜,이정미,진선미,고민정,강경화,어디서 이런 우중충한것들만 골라서.....멍청함,아니면 파렴치함이 인사기준인지? 암튼 추미애는 국민을 잠못들게 하는 애물단지다."
2055,-1,"한동훈이 검언유착으로 오늘 구속수감 윤서방파, 저항하는 검새들 알뜰하게 사살. 아니면 전부 마라도지검 신설하여 발령 껄껄껄"
2056,-1,"눈엣가시인 윤에게 칼을 들이민 더듬어범죄집단에 대해 윤은 드디어 방어막을 치기 시작했다.  조선일보  윤석열, 한밤 분노의 클릭...인터넷으로 ‘직무정지 효력 중단’ 신청 입력2020.11.26. 오전 1:29  수정2020.11.26. 오전 2:36  [초유의 검찰총장 직무정지] 행정법원서 결과 나오기 전까지 총장직 수행 요구 신청도 나설 듯  윤석열 검찰총장.  윤석열 검찰총장은 25일 추미애 법무장관의 직무집행 정지 명령에 따라 대검에 출근하지 않았다. 이날 서초동 자택에 머물며 변호인 선임 준비 등을 한 윤 총장은 이날 오후 10시30분쯤 인터넷 전자소송 접수를 통해 서울행정법원에 직무정지에 대한 집행정지 신청을 제기했다.  치열한 법리 공방이 예고된 만큼 윤 총장은 변호인 선정에 신경을 쓰는 것으로 전해졌다. 윤 총장은 검찰 출신 변호사를 중심으로 10여 명으로부터 돕겠다는 연락을 받았다고 한다. 대형 로펌 소속 변호사 중에선 재판에 직접 참여하진 않으면서 지원 업무를 자원한 이도 있었다는 것이다. 윤 총장은 정치적 색채가 뚜렷하지 않은 판사 출신 변호사를 고려하는 것으로 알려졌다. 한 검찰 관계자는 “행정소송 경험이 많고 관련 법리에 밝은 판사 출신을 우선순위에 두는 것으로 안다”며 “경우에 따라 검찰 출신 후배 변호사가 변호인단에 합류할 수도 있을 것”이라고 했다.  윤 총장은 변호인 선임을 마치자마자 서울행정법원에 가처분 신청에 해당하는 ‘집행정지 신청’을 냈다. 이와 함께 ‘직무집행 정지가 위법하니 취소해 달라’는 행정소송송도 낼 예정이다. 행정소송은 소송 결과가 나올 때까지 오랜 기간이 걸릴 수도 있기 때문에 그때까지 ‘직무집행 정지’의 효력을 정지해 총장직을 수행할 수 있게 해 달라는 것이다. 서울행정법원엔 11개의 합의부가 있는데 이 중 무작위로 담당 재판부가 지정된다. 통상 1~2주 내 결정이 내려지는데 재판부 재량에 따라 달라질 수 있다.  한편, 검찰총장 권한대행인 조남관 대검 차장은 이날 대검을 방문한 국민의힘 소속 국회 법사위원들에게 “윤 총장 직무집행 정지와 관련해 일선 검사들의 상당한 수준의 분노와 우려가 걱정되는 수준”이라고 했다. 추 장관이 징계 청구 사유로 든 ‘재판부 불법 사찰’ 의혹에 대해선 “법무부 장관이 공개적으로 감찰 지시한 부분이 아닌데 징계 사유로 들어왔다”고 했다.  [김아사 기자 asakim@chosun.com]"
2057,-1,"주요뉴스 확진자 495명 코로나 3차 대유행    中 BOE, 삼성 저격…“진정한 QLED, 세계 최초 개발”   바이든 자제 경고에도 추수감사절 ‘코로나 기폭제’ 되나"
2058,-1,집한채가... 죄냐? 분노의 종부세...  뭄재인대갈통을 때려주고싶다 
2059,1,"◆ 삼성전자(우): 12월 말 8~9만원 예상 -->특별배당+4분기 배당 특급호재!  * 삼성전자(우): 12월 말 8~9만원 예상 -->특별배당+4분기 배당 특급호재!  12/28일까지 특별배당 받으려 매수세 몰려, 상승랠리는 당연지사!  1. 삼성전자(우): 12/28(배당 자격일) 까지는 상승랠리 수순  특별배당+4분기 배당 받을 기회: 연말 갈수록 매수 강도 높아짐   2. 조정 보다는, 12/28(배당 자격일) 까지 상승이 정답   조정은 아무도 모름: 조정 온들 짧은 조정: 요즘은 장중 조정 끝  3. 외국인 매수 여부 중요: 기관은 보유물량 거의 없어, 하락 못 시킴   개인은 매수 우위로, 결국 외국인이 사면 상승하는 수급논리 임   * 결론   1. 삼성전자(우): 12/28(배당 자격일) 까지 상승랠리: 매수하고, 강 홀딩!  중간 중간 조정은 게 무시: 알수도 없고, 조정 거치면 더 급등 함   2. 공부들좀 합시다: 12/28일까지 왜 호재 인지도 모르면 주식 접어라!  무식하면, 눈치라도 빨라야 이 바닥 생존 함: 내가 매수 정답 알려줌  3. 삼성전자(우): 외국인 87% 독점 보유: 유통물량 매우 적어, 상승 쉬움   보통주는 상속세 영향 있고, 유통물량 많아 외국인도 쉽게 상승 못 시킴 "
2060,-1,골수친박 아니랄까봐 닉네임까지 비아그라네.. 역시 보수충들은 이름도 참 잘지어.. 국민짐당처럼..
2061,-1,정수기에  문  재앙이   닥칠거냐?    지  혼자   살려고  싹다  죽인당깨    전라도라버릴꺼당  문산당
2062,-1,"★★★주식담보대출 우대금리★★★ 저희증권사는 주식담보대출 금리를 우대해 드리고 있습니다.(공매도 불가 증권사)    주식담보대출 최저 3.6%~   (종목, 자산에 따라 상이)                                         혜택)                         1.만기 연장시 금리 인상 X (고정금리)                       2. 초기 수수료 X                          문자상담도 가능하십니다!                        hp 010 8252 7236"
2063,1,김도읍 졸라게 웃겨 윤석열 업무정지 인데 대검에서 출발 했단다 코메디 따로 없구나 전화주고 받고 자주하는  구나
2064,-1,오늘장  . 다우지수 124년  만에 3만 돌파후 숨 고르기 미국 증시 그래프 아찔하다. 당장 갭하락 해도 전혀 이상하지 않을 것. 삼전 하락 출발. 
2065,-1,홍5 스키들은  거시기도 없으니 주식 투자 못하게  이낙빵 문대마왕아 입법 내라 거시기 없는. 홍5 스키들  푸하하하 
2066,-1,윤석열 수사 못하는 것들 윤석열 업무정지 기간 탈탈 털어 보자 추미애 장관님 윤석열 사단 모조리 털어 주세요 
2067,-1,박죄인떨마니viag또왔냐 ?또발광이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2068,-1,민주세력집권후 개보수가 빨갱이간첩 활동 한이유 경제 망해라고 정부 방해하고있다 박정희같이 잡아다가 고문시켜야한다
